# x_m,y_m,w_tr_right_m,w_tr_left_m
39.3289,24.1609,1.0135,1.0135
39.2480,24.2418,0.9874,0.9874
39.2480,24.3227,1.0135,1.0135
39.1671,24.4035,1.0296,1.0296
39.0862,24.4844,1.0296,1.0296
39.0053,24.5653,1.0296,1.0296
38.9244,24.6462,1.0296,1.0296
38.8435,24.7271,1.0296,1.0296
38.7627,24.8080,1.0296,1.0296
38.6818,24.8889,1.0296,1.0296
38.6009,24.9698,1.0135,1.0135
38.5200,25.0507,0.9874,0.9874
38.4391,25.0507,0.9874,0.9874
38.3582,25.1316,1.0135,1.0135
38.2773,25.2124,1.0135,1.0135
38.1964,25.2933,0.9874,0.9874
38.1155,25.2933,0.9874,0.9874
38.0346,25.3742,1.0135,1.0135
37.9538,25.4551,1.0135,1.0135
37.8729,25.4551,1.0135,1.0135
37.7920,25.5360,1.0135,1.0135
37.7111,25.5360,1.0135,1.0135
37.6302,25.5360,0.9774,0.9774
37.5493,25.6169,1.0135,1.0135
37.4684,25.6169,0.9774,0.9774
37.3875,25.6978,1.0232,1.0232
37.3066,25.6978,1.0006,1.0006
37.2257,25.6978,0.9774,0.9774
37.1449,25.7787,1.0232,1.0232
37.0640,25.7787,1.0006,1.0006
36.9831,25.7787,0.9841,0.9841
36.9022,25.7787,0.9740,0.9740
36.8213,25.7787,0.9468,0.9468
36.7404,25.8596,1.0006,1.0006
36.6595,25.8596,0.9841,0.9841
36.5786,25.8596,0.9740,0.9740
36.4977,25.8596,0.9707,0.9707
36.4168,25.8596,0.9707,0.9707
36.3360,25.9405,1.0232,1.0232
36.2551,25.9405,1.0006,1.0006
36.1742,25.9405,0.9841,0.9841
36.0933,25.9405,0.9740,0.9740
36.0124,25.9405,0.9707,0.9707
35.9315,26.0213,1.0006,1.0006
35.8506,26.0213,1.0232,1.0232
35.7697,26.0213,1.0232,1.0232
35.6888,26.0213,1.0006,1.0006
35.6079,26.0213,0.9841,0.9841
35.5271,26.0213,0.9740,0.9740
35.4462,26.0213,0.9707,0.9707
35.3653,26.1022,0.9841,0.9841
35.2844,26.1022,1.0006,1.0006
35.2035,26.1022,1.0232,1.0232
35.1226,26.1022,1.0516,1.0516
35.0417,26.1022,1.0232,1.0232
34.9608,26.1022,1.0006,1.0006
34.8799,26.1022,0.9841,0.9841
34.7990,26.1022,0.9740,0.9740
34.7182,26.1022,0.9707,0.9707
34.6373,26.1022,0.9707,0.9707
34.5564,26.1022,0.9707,0.9707
34.4755,26.1022,0.9707,0.9707
34.3946,26.1022,0.9707,0.9707
34.3137,26.1022,0.9707,0.9707
34.2328,26.1022,0.9707,0.9707
34.1519,26.1022,0.9740,0.9740
34.0710,26.1022,0.9841,0.9841
33.9901,26.1022,1.0006,1.0006
33.9093,26.0213,0.9468,0.9468
33.8284,26.0213,0.9774,0.9774
33.7475,26.0213,1.0135,1.0135
33.6666,26.0213,1.0547,1.0547
33.5857,26.0213,1.0516,1.0516
33.5048,25.9405,1.0883,1.0883
33.4239,25.8596,1.0883,1.0883
33.3430,25.7787,1.0883,1.0883
33.2621,25.6978,1.1002,1.1002
33.1812,25.6169,1.0516,1.0516
33.1812,25.5360,1.0792,1.0792
33.1812,25.4551,1.0516,1.0516
33.1812,25.3742,1.0232,1.0232
33.1812,25.2933,1.0006,1.0006
33.1812,25.2124,0.9841,0.9841
33.1004,25.1316,1.0516,1.0516
33.1812,25.0507,0.9707,0.9707
33.1812,24.9698,0.9707,0.9707
33.1812,24.8889,0.9707,0.9707
33.1812,24.8080,0.9740,0.9740
33.1812,24.7271,0.9841,0.9841
33.1812,24.6462,1.0006,1.0006
33.2621,24.5653,0.9468,0.9468
33.2621,24.4844,0.9774,0.9774
33.2621,24.4035,1.0006,1.0006
33.2621,24.3227,1.0135,1.0135
33.2621,24.2418,0.9774,0.9774
33.3430,24.1609,1.0135,1.0135
33.3430,24.0800,0.9774,0.9774
33.4239,23.9991,1.0135,1.0135
33.4239,23.9182,0.9774,0.9774
33.5048,23.8373,1.0135,1.0135
33.5048,23.7564,0.9774,0.9774
33.5857,23.6755,1.0135,1.0135
33.6666,23.5946,1.0135,1.0135
33.6666,23.5138,0.9874,0.9874
33.7475,23.4329,1.0135,1.0135
33.7475,23.3520,0.9774,0.9774
33.8284,23.2711,1.0135,1.0135
33.9093,23.1902,1.0135,1.0135
33.9093,23.1093,0.9874,0.9874
33.9901,23.0284,1.0135,1.0135
33.9901,22.9475,0.9774,0.9774
34.0710,22.8666,1.0135,1.0135
34.0710,22.7857,0.9774,0.9774
34.1519,22.7049,1.0135,1.0135
34.2328,22.6240,1.0135,1.0135
34.2328,22.5431,0.9874,0.9874
34.3137,22.4622,1.0135,1.0135
34.3137,22.3813,0.9774,0.9774
34.3946,22.3004,1.0135,1.0135
34.4755,22.2195,1.0135,1.0135
34.4755,22.1386,0.9874,0.9874
34.5564,22.0577,1.0135,1.0135
34.5564,21.9768,0.9774,0.9774
34.6373,21.8960,1.0135,1.0135
34.6373,21.8151,0.9774,0.9774
34.7182,21.7342,1.0135,1.0135
34.7990,21.6533,1.0135,1.0135
34.7990,21.5724,0.9874,0.9874
34.8799,21.4915,1.0135,1.0135
34.8799,21.4106,0.9774,0.9774
34.9608,21.3297,1.0135,1.0135
35.0417,21.2488,1.0135,1.0135
35.0417,21.1679,0.9874,0.9874
35.1226,21.0871,1.0135,1.0135
35.1226,21.0062,0.9774,0.9774
35.2035,20.9253,1.0135,1.0135
35.2844,20.8444,1.0135,1.0135
35.2844,20.7635,0.9874,0.9874
35.3653,20.6826,1.0135,1.0135
35.3653,20.6017,0.9774,0.9774
35.4462,20.5208,1.0135,1.0135
35.5271,20.4399,1.0135,1.0135
35.5271,20.3590,0.9874,0.9874
35.6079,20.2782,1.0135,1.0135
35.6079,20.1973,0.9774,0.9774
35.6888,20.1164,1.0135,1.0135
35.7697,20.0355,1.0135,1.0135
35.7697,19.9546,0.9874,0.9874
35.8506,19.8737,1.0135,1.0135
35.8506,19.7928,0.9774,0.9774
35.9315,19.7119,1.0135,1.0135
36.0124,19.6310,1.0135,1.0135
36.0124,19.5501,0.9874,0.9874
36.0933,19.4693,1.0135,1.0135
36.0933,19.3884,0.9774,0.9774
36.1742,19.3075,1.0135,1.0135
36.2551,19.2266,1.0135,1.0135
36.2551,19.1457,0.9874,0.9874
36.3360,19.0648,1.0135,1.0135
36.3360,18.9839,0.9774,0.9774
36.4168,18.9030,1.0135,1.0135
36.4977,18.8221,1.0135,1.0135
36.4977,18.7412,0.9874,0.9874
36.5786,18.6604,1.0135,1.0135
36.5786,18.5795,0.9774,0.9774
36.6595,18.4986,1.0135,1.0135
36.7404,18.4177,1.0135,1.0135
36.7404,18.3368,0.9874,0.9874
36.8213,18.2559,1.0135,1.0135
36.8213,18.1750,0.9774,0.9774
36.9022,18.0941,1.0135,1.0135
36.9022,18.0132,0.9774,0.9774
36.9831,17.9323,1.0135,1.0135
37.0640,17.8515,1.0135,1.0135
37.0640,17.7706,0.9874,0.9874
37.1449,17.6897,1.0135,1.0135
37.1449,17.6088,0.9774,0.9774
37.2257,17.5279,1.0135,1.0135
37.3066,17.4470,1.0135,1.0135
37.3066,17.3661,0.9874,0.9874
37.3875,17.2852,1.0135,1.0135
37.3875,17.2043,0.9774,0.9774
37.4684,17.1234,1.0135,1.0135
37.5493,17.0426,1.0135,1.0135
37.5493,16.9617,0.9874,0.9874
37.6302,16.8808,1.0135,1.0135
37.6302,16.7999,0.9774,0.9774
37.7111,16.7190,1.0135,1.0135
37.7920,16.6381,1.0135,1.0135
37.7920,16.5572,0.9874,0.9874
37.8729,16.4763,1.0135,1.0135
37.8729,16.3954,0.9774,0.9774
37.9538,16.3145,1.0135,1.0135
38.0346,16.2337,1.0135,1.0135
38.0346,16.1528,0.9874,0.9874
38.1155,16.0719,1.0135,1.0135
38.1155,15.9910,0.9774,0.9774
38.1964,15.9101,1.0135,1.0135
38.2773,15.8292,1.0135,1.0135
38.2773,15.7483,0.9874,0.9874
38.3582,15.6674,1.0135,1.0135
38.3582,15.5865,0.9774,0.9774
38.4391,15.5056,1.0135,1.0135
38.5200,15.4248,1.0135,1.0135
38.5200,15.3439,0.9874,0.9874
38.6009,15.2630,1.0135,1.0135
38.6818,15.1821,1.0135,1.0135
38.6818,15.1012,0.9874,0.9874
38.7627,15.0203,1.0135,1.0135
38.7627,14.9394,0.9774,0.9774
38.8435,14.8585,1.0135,1.0135
38.9244,14.7776,1.0135,1.0135
38.9244,14.6967,0.9874,0.9874
39.0053,14.6159,1.0135,1.0135
39.0053,14.5350,0.9774,0.9774
39.0862,14.4541,1.0135,1.0135
39.1671,14.3732,1.0135,1.0135
39.1671,14.2923,0.9874,0.9874
39.2480,14.2114,1.0135,1.0135
39.2480,14.1305,0.9774,0.9774
39.3289,14.0496,1.0135,1.0135
39.3289,13.9687,0.9774,0.9774
39.4098,13.8878,1.0135,1.0135
39.4907,13.8070,1.0135,1.0135
39.4907,13.7261,0.9874,0.9874
39.5716,13.6452,1.0135,1.0135
39.5716,13.5643,0.9774,0.9774
39.6524,13.4834,1.0135,1.0135
39.6524,13.4025,0.9774,0.9774
39.7333,13.3216,1.0135,1.0135
39.7333,13.2407,0.9774,0.9774
39.8142,13.1598,1.0135,1.0135
39.8142,13.0789,0.9774,0.9774
39.8951,12.9981,1.0135,1.0135
39.8951,12.9172,0.9774,0.9774
39.8951,12.8363,0.9433,0.9433
39.9760,12.7554,0.9774,0.9774
39.9760,12.6745,0.9468,0.9468
40.0569,12.5936,1.0006,1.0006
40.0569,12.5127,0.9774,0.9774
40.1378,12.4318,1.0135,1.0135
40.1378,12.3509,0.9774,0.9774
40.2187,12.2700,1.0006,1.0006
40.2187,12.1892,1.0006,1.0006
40.2187,12.1083,0.9774,0.9774
40.2996,12.0274,1.0006,1.0006
40.2996,11.9465,1.0006,1.0006
40.2996,11.8656,0.9774,0.9774
40.2996,11.7847,0.9468,0.9468
40.3805,11.7038,1.0006,1.0006
40.3805,11.6229,0.9841,0.9841
40.3805,11.5420,0.9740,0.9740
40.3805,11.4611,0.9707,0.9707
40.3805,11.3803,0.9468,0.9468
40.3805,11.2994,0.9223,0.9223
40.4613,11.2185,0.9841,0.9841
40.4613,11.1376,0.9740,0.9740
40.4613,11.0567,0.9707,0.9707
40.4613,10.9758,0.9707,0.9707
40.4613,10.8949,0.9707,0.9707
40.4613,10.8140,0.9707,0.9707
40.4613,10.7331,0.9707,0.9707
40.4613,10.6522,0.9707,0.9707
40.4613,10.5714,0.9707,0.9707
40.4613,10.4905,0.9707,0.9707
40.4613,10.4096,0.9707,0.9707
40.4613,10.3287,0.9707,0.9707
40.4613,10.2478,0.9707,0.9707
40.4613,10.1669,0.9707,0.9707
40.4613,10.0860,0.9707,0.9707
40.4613,10.0051,0.9707,0.9707
40.4613,9.9242,0.9707,0.9707
40.4613,9.8433,0.9707,0.9707
40.4613,9.7625,0.9740,0.9740
40.4613,9.6816,0.9841,0.9841
40.3805,9.6007,0.9223,0.9223
40.3805,9.5198,0.9468,0.9468
40.3805,9.4389,0.9707,0.9707
40.3805,9.3580,0.9740,0.9740
40.3805,9.2771,0.9841,0.9841
40.3805,9.1962,1.0006,1.0006
40.3805,9.1153,1.0006,1.0006
40.2996,9.0344,0.9740,0.9740
40.2996,8.9536,0.9841,0.9841
40.2996,8.8727,1.0006,1.0006
40.2996,8.7918,1.0006,1.0006
40.2187,8.7109,0.9774,0.9774
40.2187,8.6300,1.0006,1.0006
40.2187,8.5491,1.0232,1.0232
40.2187,8.4682,1.0006,1.0006
40.1378,8.3873,1.0006,1.0006
40.1378,8.3064,1.0232,1.0232
40.1378,8.2255,1.0006,1.0006
40.0569,8.1447,1.0006,1.0006
40.0569,8.0638,1.0232,1.0232
40.0569,7.9829,1.0006,1.0006
39.9760,7.9020,1.0006,1.0006
39.9760,7.8211,1.0232,1.0232
39.9760,7.7402,1.0006,1.0006
39.8951,7.6593,1.0006,1.0006
39.8951,7.5784,1.0232,1.0232
39.8951,7.4975,1.0006,1.0006
39.8142,7.4166,1.0006,1.0006
39.8142,7.3358,1.0232,1.0232
39.8142,7.2549,1.0006,1.0006
39.7333,7.1740,1.0006,1.0006
39.7333,7.0931,1.0232,1.0232
39.6524,7.0122,0.9774,0.9774
39.6524,6.9313,1.0006,1.0006
39.6524,6.8504,1.0135,1.0135
39.5716,6.7695,0.9774,0.9774
39.5716,6.6886,1.0135,1.0135
39.5716,6.6077,1.0006,1.0006
39.4907,6.5269,1.0006,1.0006
39.4907,6.4460,1.0232,1.0232
39.4098,6.3651,0.9774,0.9774
39.4098,6.2842,1.0006,1.0006
39.4098,6.2033,1.0135,1.0135
39.3289,6.1224,0.9774,0.9774
39.3289,6.0415,1.0135,1.0135
39.2480,5.9606,0.9774,0.9774
39.2480,5.8797,1.0135,1.0135
39.2480,5.7988,1.0135,1.0135
39.1671,5.7180,1.0135,1.0135
39.1671,5.6371,1.0135,1.0135
39.0862,5.5562,1.0135,1.0135
39.0862,5.4753,1.0135,1.0135
39.0053,5.3944,1.0135,1.0135
39.0053,5.3135,1.0135,1.0135
38.9244,5.2326,1.0135,1.0135
38.9244,5.1517,1.0135,1.0135
38.8435,5.0708,1.0135,1.0135
38.7627,4.9899,0.9774,0.9774
38.7627,4.9091,1.0135,1.0135
38.6818,4.8282,0.9874,0.9874
38.6818,4.7473,0.9874,0.9874
38.6009,4.6664,1.0135,1.0135
38.5200,4.5855,1.0135,1.0135
38.4391,4.5046,0.9874,0.9874
38.4391,4.4237,0.9874,0.9874
38.3582,4.3428,1.0135,1.0135
38.2773,4.2619,1.0296,1.0296
38.1964,4.1810,1.0296,1.0296
38.1155,4.1002,1.0296,1.0296
38.0346,4.0193,1.0135,1.0135
37.9538,3.9384,0.9874,0.9874
37.8729,3.9384,0.9874,0.9874
37.7920,3.8575,1.0135,1.0135
37.7111,3.7766,1.0296,1.0296
37.6302,3.6957,1.0135,1.0135
37.5493,3.6148,0.9874,0.9874
37.4684,3.6148,1.0135,1.0135
37.3875,3.5339,1.0135,1.0135
37.3066,3.4530,0.9774,0.9774
37.2257,3.4530,1.0135,1.0135
37.1449,3.3721,0.9774,0.9774
37.0640,3.3721,1.0135,1.0135
36.9831,3.2913,0.9774,0.9774
36.9022,3.2913,1.0135,1.0135
36.8213,3.2104,0.9774,0.9774
36.7404,3.2104,1.0135,1.0135
36.6595,3.2104,0.9774,0.9774
36.5786,3.1295,1.0135,1.0135
36.4977,3.1295,1.0006,1.0006
36.4168,3.0486,1.0006,1.0006
36.3360,3.0486,1.0135,1.0135
36.2551,2.9677,0.9774,0.9774
36.1742,2.9677,1.0135,1.0135
36.0933,2.8868,0.9774,0.9774
36.0124,2.8868,1.0006,1.0006
35.9315,2.8868,1.0135,1.0135
35.8506,2.8059,0.9774,0.9774
35.7697,2.8059,1.0135,1.0135
35.6888,2.7250,0.9774,0.9774
35.6079,2.7250,1.0135,1.0135
35.5271,2.7250,1.0006,1.0006
35.4462,2.6441,1.0006,1.0006
35.3653,2.6441,1.0135,1.0135
35.2844,2.5632,0.9774,0.9774
35.2035,2.5632,1.0135,1.0135
35.1226,2.4824,0.9774,0.9774
35.0417,2.4824,1.0135,1.0135
34.9608,2.4824,0.9774,0.9774
34.8799,2.4015,1.0135,1.0135
34.7990,2.4015,1.0006,1.0006
34.7182,2.3206,1.0135,1.0135
34.6373,2.3206,1.0135,1.0135
34.5564,2.2397,1.0135,1.0135
34.4755,2.2397,1.0135,1.0135
34.3946,2.1588,1.0135,1.0135
34.3137,2.1588,1.0135,1.0135
34.2328,2.0779,1.0135,1.0135
34.1519,2.0779,1.0135,1.0135
34.0710,1.9970,1.0135,1.0135
33.9901,1.9970,1.0135,1.0135
33.9093,1.9161,1.0135,1.0135
33.8284,1.9161,1.0135,1.0135
33.7475,1.8352,1.0135,1.0135
33.6666,1.8352,1.0135,1.0135
33.5857,1.7543,1.0135,1.0135
33.5048,1.7543,1.0135,1.0135
33.4239,1.6735,1.0135,1.0135
33.3430,1.6735,1.0135,1.0135
33.2621,1.5926,1.0135,1.0135
33.1812,1.5926,1.0135,1.0135
33.1004,1.5117,1.0135,1.0135
33.0195,1.5117,1.0135,1.0135
32.9386,1.4308,1.0135,1.0135
32.8577,1.4308,1.0135,1.0135
32.7768,1.3499,1.0006,1.0006
32.6959,1.3499,1.0135,1.0135
32.6150,1.2690,0.9774,0.9774
32.5341,1.2690,1.0006,1.0006
32.4532,1.2690,1.0006,1.0006
32.3723,1.1881,0.9774,0.9774
32.2915,1.1881,1.0135,1.0135
32.2106,1.1881,1.0006,1.0006
32.1297,1.1881,0.9774,0.9774
32.0488,1.1072,1.0006,1.0006
31.9679,1.1072,1.0006,1.0006
31.8870,1.1072,0.9841,0.9841
31.8061,1.0263,1.0006,1.0006
31.7252,1.0263,1.0232,1.0232
31.6443,1.0263,1.0006,1.0006
31.5634,1.0263,0.9841,0.9841
31.4826,1.0263,0.9740,0.9740
31.4017,1.0263,0.9707,0.9707
31.3208,1.0263,0.9707,0.9707
31.2399,1.0263,0.9707,0.9707
31.1590,0.9454,1.0516,1.0516
31.0781,0.9454,1.0516,1.0516
30.9972,0.9454,1.0516,1.0516
30.9163,0.9454,1.0516,1.0516
30.8354,0.9454,1.0516,1.0516
30.7545,0.9454,1.0516,1.0516
30.6737,0.9454,1.0516,1.0516
30.5928,0.9454,1.0516,1.0516
30.5119,0.9454,1.0516,1.0516
30.4310,0.9454,1.0516,1.0516
30.3501,0.9454,1.0516,1.0516
30.2692,0.9454,1.0516,1.0516
30.1883,0.9454,1.0516,1.0516
30.1074,0.9454,1.0516,1.0516
30.0265,0.9454,1.0232,1.0232
29.9456,0.9454,1.0006,1.0006
29.8648,0.9454,0.9841,0.9841
29.7839,0.9454,0.9740,0.9740
29.7030,0.9454,0.9707,0.9707
29.6221,0.9454,0.9707,0.9707
29.5412,1.0263,0.9740,0.9740
29.4603,1.0263,0.9841,0.9841
29.3794,1.0263,1.0006,1.0006
29.2985,1.0263,1.0232,1.0232
29.2176,1.0263,1.0516,1.0516
29.1367,1.0263,1.0516,1.0516
29.0559,1.0263,1.0232,1.0232
28.9750,1.0263,1.0006,1.0006
28.8941,1.0263,0.9841,0.9841
28.8132,1.1072,0.9707,0.9707
28.7323,1.1072,0.9740,0.9740
28.6514,1.1072,0.9841,0.9841
28.5705,1.1072,1.0006,1.0006
28.4896,1.1072,1.0232,1.0232
28.4087,1.1072,1.0232,1.0232
28.3278,1.1072,1.0006,1.0006
28.2470,1.1072,0.9841,0.9841
28.1661,1.1881,0.9841,0.9841
28.0852,1.1881,1.0006,1.0006
28.0043,1.1881,1.0006,1.0006
27.9234,1.1881,0.9841,0.9841
27.8425,1.2690,0.9841,0.9841
27.7616,1.2690,1.0006,1.0006
27.6807,1.2690,1.0006,1.0006
27.5998,1.2690,0.9841,0.9841
27.5189,1.3499,1.0006,1.0006
27.4381,1.3499,1.0232,1.0232
27.3572,1.3499,1.0006,1.0006
27.2763,1.4308,1.0006,1.0006
27.1954,1.4308,1.0232,1.0232
27.1145,1.4308,1.0006,1.0006
27.0336,1.5117,1.0006,1.0006
26.9527,1.5117,1.0232,1.0232
26.8718,1.5117,1.0006,1.0006
26.7909,1.5926,1.0006,1.0006
26.7100,1.5926,1.0232,1.0232
26.6292,1.5926,1.0006,1.0006
26.5483,1.6735,0.9841,0.9841
26.4674,1.6735,1.0006,1.0006
26.3865,1.6735,1.0006,1.0006
26.3056,1.7543,0.9774,0.9774
26.2247,1.7543,1.0006,1.0006
26.1438,1.7543,1.0006,1.0006
26.0629,1.7543,0.9774,0.9774
25.9820,1.8352,1.0006,1.0006
25.9011,1.8352,1.0006,1.0006
25.8203,1.8352,0.9774,0.9774
25.7394,1.9161,1.0006,1.0006
25.6585,1.9161,1.0006,1.0006
25.5776,1.9161,0.9774,0.9774
25.4967,1.9970,1.0006,1.0006
25.4158,1.9970,1.0006,1.0006
25.3349,1.9970,0.9774,0.9774
25.2540,2.0779,1.0135,1.0135
25.1731,2.0779,1.0006,1.0006
25.0922,2.1588,1.0006,1.0006
25.0114,2.1588,1.0135,1.0135
24.9305,2.1588,0.9774,0.9774
24.8496,2.2397,1.0135,1.0135
24.7687,2.2397,0.9774,0.9774
24.6878,2.3206,1.0135,1.0135
24.6069,2.3206,0.9874,0.9874
24.5260,2.4015,1.0135,1.0135
24.4451,2.4015,0.9774,0.9774
24.3642,2.4824,1.0135,1.0135
24.2833,2.4824,0.9774,0.9774
24.2025,2.5632,1.0135,1.0135
24.1216,2.5632,0.9774,0.9774
24.0407,2.6441,1.0135,1.0135
23.9598,2.7250,1.0135,1.0135
23.8789,2.7250,0.9874,0.9874
23.7980,2.8059,1.0135,1.0135
23.7171,2.8868,1.0135,1.0135
23.6362,2.8868,0.9874,0.9874
23.5553,2.9677,1.0135,1.0135
23.4744,3.0486,1.0296,1.0296
23.3936,3.1295,1.0135,1.0135
23.3127,3.1295,0.9874,0.9874
23.2318,3.2104,1.0135,1.0135
23.1509,3.2913,1.0296,1.0296
23.0700,3.3721,1.0296,1.0296
22.9891,3.4530,1.0296,1.0296
22.9082,3.5339,1.0296,1.0296
22.8273,3.6148,1.0296,1.0296
22.7464,3.6957,1.0296,1.0296
22.6655,3.7766,1.0296,1.0296
22.5847,3.8575,1.0296,1.0296
22.5038,3.9384,1.0296,1.0296
22.4229,4.0193,1.0296,1.0296
22.3420,4.1002,1.0296,1.0296
22.2611,4.1810,1.0296,1.0296
22.1802,4.2619,1.0296,1.0296
22.0993,4.3428,1.0135,1.0135
22.0184,4.4237,0.9874,0.9874
22.0184,4.5046,1.0135,1.0135
21.9375,4.5855,1.0296,1.0296
21.8566,4.6664,1.0135,1.0135
21.7758,4.7473,0.9874,0.9874
21.7758,4.8282,0.9874,0.9874
21.6949,4.9091,1.0135,1.0135
21.6140,4.9899,1.0135,1.0135
21.5331,5.0708,0.9874,0.9874
21.5331,5.1517,1.0135,1.0135
21.4522,5.2326,1.0135,1.0135
21.3713,5.3135,0.9874,0.9874
21.3713,5.3944,1.0135,1.0135
21.2904,5.4753,1.0135,1.0135
21.2095,5.5562,0.9874,0.9874
21.2095,5.6371,1.0135,1.0135
21.1286,5.7180,1.0135,1.0135
21.0477,5.7988,0.9874,0.9874
21.0477,5.8797,1.0135,1.0135
20.9669,5.9606,1.0135,1.0135
20.8860,6.0415,0.9874,0.9874
20.8860,6.1224,1.0135,1.0135
20.8051,6.2033,1.0135,1.0135
20.7242,6.2842,0.9874,0.9874
20.7242,6.3651,1.0135,1.0135
20.6433,6.4460,1.0135,1.0135
20.5624,6.5269,0.9874,0.9874
20.5624,6.6077,1.0135,1.0135
20.4815,6.6886,1.0135,1.0135
20.4006,6.7695,0.9874,0.9874
20.4006,6.8504,0.9874,0.9874
20.3197,6.9313,1.0135,1.0135
20.2388,7.0122,1.0135,1.0135
20.1580,7.0931,0.9874,0.9874
20.1580,7.1740,0.9874,0.9874
20.0771,7.2549,1.0135,1.0135
19.9962,7.3358,1.0296,1.0296
19.9153,7.4166,1.0135,1.0135
19.8344,7.4975,0.9874,0.9874
19.8344,7.5784,1.0135,1.0135
19.7535,7.6593,1.0296,1.0296
19.6726,7.7402,1.0135,1.0135
19.5917,7.8211,0.9874,0.9874
19.5917,7.9020,0.9874,0.9874
19.5108,7.9829,1.0135,1.0135
19.4299,8.0638,1.0296,1.0296
19.3491,8.1447,1.0135,1.0135
19.2682,8.2255,0.9874,0.9874
19.2682,8.3064,1.0135,1.0135
19.1873,8.3873,1.0296,1.0296
19.1064,8.4682,1.0135,1.0135
19.0255,8.5491,0.9874,0.9874
19.0255,8.6300,1.0135,1.0135
18.9446,8.7109,1.0296,1.0296
18.8637,8.7918,1.0135,1.0135
18.7828,8.8727,0.9874,0.9874
18.7828,8.9536,1.0135,1.0135
18.7019,9.0344,1.0296,1.0296
18.6210,9.1153,1.0135,1.0135
18.5402,9.1962,0.9874,0.9874
18.5402,9.2771,1.0135,1.0135
18.4593,9.3580,1.0296,1.0296
18.3784,9.4389,1.0135,1.0135
18.2975,9.5198,0.9874,0.9874
18.2975,9.6007,1.0135,1.0135
18.2166,9.6816,1.0296,1.0296
18.1357,9.7625,1.0135,1.0135
18.0548,9.8433,0.9874,0.9874
18.0548,9.9242,0.9874,0.9874
17.9739,10.0051,1.0135,1.0135
17.8930,10.0860,1.0135,1.0135
17.8121,10.1669,0.9874,0.9874
17.8121,10.2478,0.9874,0.9874
17.7313,10.3287,1.0135,1.0135
17.6504,10.4096,1.0135,1.0135
17.5695,10.4905,0.9874,0.9874
17.5695,10.5714,0.9874,0.9874
17.4886,10.6522,1.0135,1.0135
17.4077,10.7331,1.0135,1.0135
17.3268,10.8140,0.9874,0.9874
17.3268,10.8949,0.9874,0.9874
17.2459,10.9758,1.0135,1.0135
17.1650,11.0567,1.0135,1.0135
17.0841,11.1376,0.9874,0.9874
17.0841,11.2185,0.9874,0.9874
17.0032,11.2994,1.0135,1.0135
16.9224,11.3803,1.0296,1.0296
16.8415,11.4611,1.0135,1.0135
16.7606,11.5420,0.9874,0.9874
16.7606,11.6229,1.0135,1.0135
16.6797,11.7038,1.0296,1.0296
16.5988,11.7847,1.0135,1.0135
16.5179,11.8656,0.9874,0.9874
16.5179,11.9465,0.9874,0.9874
16.4370,12.0274,1.0135,1.0135
16.3561,12.1083,1.0296,1.0296
16.2752,12.1892,1.0135,1.0135
16.1943,12.2700,0.9874,0.9874
16.1943,12.3509,1.0135,1.0135
16.1135,12.4318,1.0296,1.0296
16.0326,12.5127,1.0135,1.0135
15.9517,12.5936,0.9874,0.9874
15.9517,12.6745,0.9874,0.9874
15.8708,12.7554,1.0135,1.0135
15.7899,12.8363,1.0296,1.0296
15.7090,12.9172,1.0135,1.0135
15.6281,12.9981,0.9874,0.9874
15.6281,13.0789,0.9874,0.9874
15.5472,13.1598,1.0135,1.0135
15.4663,13.2407,1.0296,1.0296
15.3854,13.3216,1.0135,1.0135
15.3046,13.4025,0.9874,0.9874
15.3046,13.4834,0.9874,0.9874
15.2237,13.5643,1.0135,1.0135
15.1428,13.6452,1.0296,1.0296
15.0619,13.7261,1.0296,1.0296
14.9810,13.8070,1.0135,1.0135
14.9001,13.8878,0.9874,0.9874
14.9001,13.9687,1.0135,1.0135
14.8192,14.0496,1.0296,1.0296
14.7383,14.1305,1.0296,1.0296
14.6574,14.2114,1.0296,1.0296
14.5765,14.2923,1.0135,1.0135
14.4957,14.3732,0.9874,0.9874
14.4957,14.4541,1.0135,1.0135
14.4148,14.5350,1.0296,1.0296
14.3339,14.6159,1.0296,1.0296
14.2530,14.6967,1.0296,1.0296
14.1721,14.7776,1.0296,1.0296
14.0912,14.8585,1.0135,1.0135
14.0103,14.9394,0.9874,0.9874
14.0103,15.0203,1.0135,1.0135
13.9294,15.1012,1.0296,1.0296
13.8485,15.1821,1.0296,1.0296
13.7676,15.2630,1.0296,1.0296
13.6868,15.3439,1.0296,1.0296
13.6059,15.4248,1.0296,1.0296
13.5250,15.5056,1.0296,1.0296
13.4441,15.5865,1.0296,1.0296
13.3632,15.6674,1.0296,1.0296
13.2823,15.7483,1.0296,1.0296
13.2014,15.8292,1.0296,1.0296
13.1205,15.9101,1.0296,1.0296
13.0396,15.9910,1.0296,1.0296
12.9587,16.0719,1.0296,1.0296
12.8779,16.1528,1.0135,1.0135
12.7970,16.1528,0.9874,0.9874
12.7161,16.2337,1.0135,1.0135
12.6352,16.3145,1.0135,1.0135
12.5543,16.3145,1.0135,1.0135
12.4734,16.3145,0.9774,0.9774
12.3925,16.3954,1.0135,1.0135
12.3116,16.3954,0.9774,0.9774
12.2307,16.4763,1.0135,1.0135
12.1498,16.4763,1.0006,1.0006
12.0690,16.4763,0.9841,0.9841
